symbol,name,tag,published_at,title,url
SZSE:002463,沪电股份,institutional_capital,2025-11-01,沪电股份:股东会议事规则(2025年10月),https://data.eastmoney.com/notices/detail/002463/AN202510311772632076.html
SZSE:002463,沪电股份,institutional_capital,2025-11-01,沪电股份:股东会议事规则(草案)(H股发行并上市后适用),https://data.eastmoney.com/notices/detail/002463/AN202510311772631356.html
SZSE:002463,沪电股份,institutional_capital,2025-11-01,沪电股份:关于召开2025年第一次临时股东会的通知,https://data.eastmoney.com/notices/detail/002463/AN202510311772632058.html
SZSE:002463,沪电股份,earnings,2025-10-29,沪电股份:2025年三季度报告,https://data.eastmoney.com/notices/detail/002463/AN202510281770738568.html
SZSE:002463,沪电股份,investor_relations,2025-09-26,沪电股份:2025年9月26日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002463/AN202509261750987601.html
SZSE:002463,沪电股份,investor_relations,2025-09-24,沪电股份:2025年9月24日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002463/AN202509241749789744.html
SZSE:002463,沪电股份,investor_relations,2025-09-23,沪电股份:2025年9月23日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002463/AN202509231749165460.html
SZSE:002463,沪电股份,investor_relations,2025-09-17,沪电股份:2025年9月17日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002463/AN202509171745512826.html
SZSE:002463,沪电股份,institutional_capital,2025-09-01,沪电股份:关于高级管理人员拟减持公司股份的预披露公告,https://data.eastmoney.com/notices/detail/002463/AN202508311737275917.html
SZSE:002463,沪电股份,earnings,2025-08-22,沪电股份:半年报董事会决议公告,https://data.eastmoney.com/notices/detail/002463/AN202508211731784349.html
SZSE:002463,沪电股份,earnings,2025-08-22,沪电股份:半年报监事会决议公告,https://data.eastmoney.com/notices/detail/002463/AN202508211731784356.html
SZSE:002463,沪电股份,institutional_capital,2025-08-22,沪电股份:关于注销《公司2024年度股票期权激励计划》部分股票期权的公告,https://data.eastmoney.com/notices/detail/002463/AN202508211731784337.html
SZSE:002463,沪电股份,institutional_capital,2025-08-22,沪电股份:国浩律师(南京)事务所关于沪士电子股份有限公司注销2024年度股票期权激励计划部分股票期权之法律意见书,https://data.eastmoney.com/notices/detail/002463/AN202508211731784341.html
SZSE:002463,沪电股份,earnings,2025-08-22,沪电股份:2025年半年度报告,https://data.eastmoney.com/notices/detail/002463/AN202508211731784354.html
SZSE:002463,沪电股份,earnings,2025-08-22,沪电股份:2025年半年度报告摘要,https://data.eastmoney.com/notices/detail/002463/AN202508211731784344.html
SZSE:002463,沪电股份,investor_relations,2025-07-28,沪电股份:2025年7月28日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002463/AN202507281717197325.html
SZSE:002463,沪电股份,investor_relations,2025-07-25,沪电股份:2025年7月25日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002463/AN202507251715365279.html
SZSE:002463,沪电股份,investor_relations,2025-07-23,沪电股份:2025年7月23日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002463/AN202507231714182017.html
SZSE:002463,沪电股份,investor_relations,2025-07-22,沪电股份:2025年7月22日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002463/AN202507221713618037.html
SZSE:002463,沪电股份,institutional_capital,2025-07-16,沪电股份:关于持股5%以上股东减持计划实施完成的公告,https://data.eastmoney.com/notices/detail/002463/AN202507151709489539.html
SZSE:002463,沪电股份,earnings,2025-07-11,沪电股份:2025年半年度业绩预告,https://data.eastmoney.com/notices/detail/002463/AN202507101706405537.html
SZSE:002463,沪电股份,investor_relations,2025-07-03,沪电股份:2025年7月3日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002463/AN202507031702196854.html
SZSE:002463,沪电股份,investor_relations,2025-06-26,沪电股份:2025年6月26日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002463/AN202506261697986474.html
SZSE:002463,沪电股份,investor_relations,2025-06-25,沪电股份:2025年6月25日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002463/AN202506251697422621.html
SZSE:002463,沪电股份,investor_relations,2025-06-24,沪电股份:2025年6月24日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002463/AN202506241696777407.html
SZSE:002463,沪电股份,investor_relations,2025-06-23,沪电股份:2025年6月23日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002463/AN202506231696183500.html
SZSE:002463,沪电股份,investor_relations,2025-06-19,沪电股份:2025年6月19日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002463/AN202506191693798871.html
SZSE:002463,沪电股份,investor_relations,2025-06-18,沪电股份:2025年6月18日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002463/AN202506181693229292.html
SZSE:002463,沪电股份,investor_relations,2025-06-11,沪电股份:2025年6月11日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002463/AN202506111688912220.html
SZSE:300308,中际旭创,institutional_capital,2026-05-29,中际旭创:关于公司第四期限制性股票激励计划首次授予部分第一个归属期归属结果暨股份上市公告,https://data.eastmoney.com/notices/detail/300308/AN202605281822953260.html
SZSE:300308,中际旭创,institutional_capital,2026-05-28,中际旭创:关于召开2026年第二次临时股东会的通知,https://data.eastmoney.com/notices/detail/300308/AN202605271822920419.html
SZSE:300308,中际旭创,institutional_capital,2026-05-22,中际旭创:关于特定股东部分股票进行质押交易及解除质押的公告,https://data.eastmoney.com/notices/detail/300308/AN202605221822688389.html
SZSE:300308,中际旭创,investor_relations,2026-05-15,中际旭创:投资者关系活动记录表20260515,https://data.eastmoney.com/notices/detail/300308/AN202605151822353742.html
SZSE:300308,中际旭创,investor_relations,2026-05-14,中际旭创:关于参加2026年山东辖区上市公司投资者网上集体接待日活动的公告,https://data.eastmoney.com/notices/detail/300308/AN202605131822270384.html
SZSE:300308,中际旭创,institutional_capital,2026-05-09,中际旭创:薪酬与考核委员会关于公司第四期限制性股票激励计划股份归属及激励对象名单的核查意见,https://data.eastmoney.com/notices/detail/300308/AN202605081822080778.html
SZSE:300308,中际旭创,institutional_capital,2026-05-09,中际旭创:薪酬与考核委员会关于公司第三期限制性股票激励计划股份归属及激励对象名单的核查意见,https://data.eastmoney.com/notices/detail/300308/AN202605081822080765.html
SZSE:300308,中际旭创,institutional_capital,2026-05-09,中际旭创:关于调整公司第三期限制性股票激励计划预留部分归属价格的公告,https://data.eastmoney.com/notices/detail/300308/AN202605081822080768.html
SZSE:300308,中际旭创,institutional_capital,2026-05-09,中际旭创:上海泽昌律师事务所关于公司调整第四期限制性股票激励计划首次授予部分归属价格、首次授予部分第一个归属期归属条件成就暨作废部分激励对象已获授但尚未归属的限制性股票的法律意见书,https://data.eastmoney.com/notices/detail/300308/AN202605081822080779.html
SZSE:300308,中际旭创,institutional_capital,2026-05-09,中际旭创:关于调整公司第四期限制性股票激励计划首次授予部分归属价格的公告,https://data.eastmoney.com/notices/detail/300308/AN202605081822080783.html
SZSE:300308,中际旭创,institutional_capital,2026-05-09,中际旭创:关于作废第四期限制性股票激励计划部分激励对象已获授但尚未归属的限制性股票的公告,https://data.eastmoney.com/notices/detail/300308/AN202605081822080767.html
SZSE:300308,中际旭创,institutional_capital,2026-05-09,中际旭创:关于作废第三期限制性股票激励计划部分激励对象已获授但尚未归属的限制性股票的公告,https://data.eastmoney.com/notices/detail/300308/AN202605081822080734.html
SZSE:300308,中际旭创,institutional_capital,2026-05-09,中际旭创:关于公司第三期限制性股票激励计划预留部分第一个归属期归属条件成就的公告,https://data.eastmoney.com/notices/detail/300308/AN202605081822080728.html
SZSE:300308,中际旭创,institutional_capital,2026-05-09,中际旭创:关于公司第四期限制性股票激励计划首次授予部分第一个归属期归属条件成就的公告,https://data.eastmoney.com/notices/detail/300308/AN202605081822080730.html
SZSE:300308,中际旭创,institutional_capital,2026-05-09,中际旭创:上海泽昌律师事务所关于公司调整第三期限制性股票激励计划预留部分归属价格、预留部分第一个归属期归属条件成就暨作废部分激励对象已获授但尚未归属的限制性股票的法律意见书,https://data.eastmoney.com/notices/detail/300308/AN202605081822080731.html
SZSE:300308,中际旭创,investor_relations,2026-04-24,中际旭创:投资者关系活动记录表20260424,https://data.eastmoney.com/notices/detail/300308/AN202604241821557866.html
SZSE:300308,中际旭创,institutional_capital,2026-04-20,中际旭创:北京中银(苏州)律师事务所关于公司2025年度股东会之法律意见书,https://data.eastmoney.com/notices/detail/300308/AN202604201821347863.html
SZSE:300308,中际旭创,institutional_capital,2026-04-20,中际旭创:2025年度股东会决议公告,https://data.eastmoney.com/notices/detail/300308/AN202604201821347896.html
SZSE:300308,中际旭创,investor_relations,2026-04-20,中际旭创:关于举行2025年度业绩说明会的公告,https://data.eastmoney.com/notices/detail/300308/AN202604201821347878.html
SZSE:300308,中际旭创,institutional_capital,2026-04-20,中际旭创:关于公司第三期限制性股票激励计划首次授予部分第二个归属期归属结果暨股份上市公告,https://data.eastmoney.com/notices/detail/300308/AN202604201821347794.html
SZSE:300308,中际旭创,investor_relations,2026-04-17,中际旭创:投资者关系活动记录表20260416,https://data.eastmoney.com/notices/detail/300308/AN202604171821277544.html
SZSE:300308,中际旭创,earnings,2026-04-17,中际旭创:2026年第一季度报告披露的提示性公告,https://data.eastmoney.com/notices/detail/300308/AN202604161821269629.html
SZSE:300308,中际旭创,earnings,2026-04-17,中际旭创:2026年一季度报告,https://data.eastmoney.com/notices/detail/300308/AN202604161821269635.html
SZSE:300308,中际旭创,earnings,2026-04-15,中际旭创:关于变更2026年第一季度报告预约披露时间的公告,https://data.eastmoney.com/notices/detail/300308/AN202604141821180690.html
SZSE:300308,中际旭创,institutional_capital,2026-03-31,中际旭创:未来三年(2026年-2028年)股东回报规划,https://data.eastmoney.com/notices/detail/300308/AN202603301820868497.html
SZSE:300308,中际旭创,institutional_capital,2026-03-31,中际旭创:关于公司控股股东及其他关联方占用资金情况专项报告,https://data.eastmoney.com/notices/detail/300308/AN202603301820868434.html
SZSE:300308,中际旭创,earnings,2026-03-31,中际旭创:2025年度报告披露的提示性公告,https://data.eastmoney.com/notices/detail/300308/AN202603301820868475.html
SZSE:300308,中际旭创,institutional_capital,2026-03-31,中际旭创:关于作废部分激励对象已获授但尚未归属的限制性股票的公告,https://data.eastmoney.com/notices/detail/300308/AN202603301820868433.html
SZSE:300308,中际旭创,earnings,2026-03-31,中际旭创:2025年年度报告摘要,https://data.eastmoney.com/notices/detail/300308/AN202603301820868498.html
SZSE:300308,中际旭创,institutional_capital,2026-03-31,中际旭创:关于第三期员工持股计划第三个锁定期解锁条件成就的公告,https://data.eastmoney.com/notices/detail/300308/AN202603301820868435.html
SZSE:300308,中际旭创,institutional_capital,2026-03-31,中际旭创:关于公司第三期限制性股票激励计划首次授予部分第二个归属期归属条件成就的公告,https://data.eastmoney.com/notices/detail/300308/AN202603301820868457.html
SZSE:300308,中际旭创,earnings,2026-03-31,中际旭创:2025年年度报告,https://data.eastmoney.com/notices/detail/300308/AN202603301820868469.html
SZSE:300308,中际旭创,institutional_capital,2026-03-31,中际旭创:上海泽昌律师事务所关于公司调整第三期限制性股票激励计划首次授予部分归属价格、首次授予部分第二个归属期归属条件成就暨作废部分激励对象已获授但尚未归属的限制性股票的法律意见书,https://data.eastmoney.com/notices/detail/300308/AN202603301820868446.html
SZSE:300308,中际旭创,institutional_capital,2026-03-31,中际旭创:关于调整公司第三期限制性股票激励计划首次授予部分归属价格的公告,https://data.eastmoney.com/notices/detail/300308/AN202603301820868496.html
SZSE:300308,中际旭创,institutional_capital,2026-03-31,中际旭创:关于召开2025年度股东会的通知,https://data.eastmoney.com/notices/detail/300308/AN202603301820868501.html
SZSE:300308,中际旭创,institutional_capital,2026-03-31,中际旭创:薪酬与考核委员会关于公司第三期股权激励计划首次授予部分股份归属及激励对象名单的核查意见,https://data.eastmoney.com/notices/detail/300308/AN202603301820868450.html
SZSE:300308,中际旭创,earnings,2026-03-31,中际旭创:关于2025年度利润分配预案的公告,https://data.eastmoney.com/notices/detail/300308/AN202603301820868456.html
SZSE:300308,中际旭创,earnings,2026-03-31,中际旭创:关于提请股东会授权董事会制定2026年中期分红方案的公告,https://data.eastmoney.com/notices/detail/300308/AN202603301820868442.html
SZSE:300308,中际旭创,institutional_capital,2026-03-31,中际旭创:关于提请股东会授权董事会制定2026年中期分红方案的公告,https://data.eastmoney.com/notices/detail/300308/AN202603301820868442.html
SZSE:300308,中际旭创,investor_relations,2026-03-30,中际旭创:投资者关系活动记录表20260330,https://data.eastmoney.com/notices/detail/300308/AN202603301820884446.html
SZSE:300308,中际旭创,institutional_capital,2026-03-23,中际旭创:关于特定股东及其一致行动人部分股票质押延期购回的公告,https://data.eastmoney.com/notices/detail/300308/AN202603231820704983.html
SZSE:300308,中际旭创,institutional_capital,2026-03-14,中际旭创:第四期限制性股票激励计划预留部分激励对象名单(授予日),https://data.eastmoney.com/notices/detail/300308/AN202603131820550779.html
SZSE:300308,中际旭创,institutional_capital,2026-03-14,中际旭创:上海泽昌律师事务所关于公司第四期限制性股票激励计划预留部分价格调整及授予相关事项的法律意见书,https://data.eastmoney.com/notices/detail/300308/AN202603131820550778.html
SZSE:300308,中际旭创,institutional_capital,2026-03-14,中际旭创:关于向第四期限制性股票激励计划激励对象授予预留限制性股票的公告,https://data.eastmoney.com/notices/detail/300308/AN202603131820550777.html
SZSE:300308,中际旭创,institutional_capital,2026-03-14,中际旭创:薪酬与考核委员会关于公司第四期股权激励计划预留部分授予及激励对象名单的核查意见,https://data.eastmoney.com/notices/detail/300308/AN202603131820550640.html
SZSE:300308,中际旭创,institutional_capital,2026-03-14,中际旭创:关于调整第四期限制性股票激励计划预留部分授予价格的公告,https://data.eastmoney.com/notices/detail/300308/AN202603131820550641.html
SZSE:300308,中际旭创,institutional_capital,2026-03-07,中际旭创:关于特定股东部分股票解除质押及延期购回的公告,https://data.eastmoney.com/notices/detail/300308/AN202603061820344370.html
SZSE:300308,中际旭创,earnings,2026-02-28,中际旭创:2025年度业绩快报,https://data.eastmoney.com/notices/detail/300308/AN202602271820109038.html
SZSE:300308,中际旭创,investor_relations,2026-02-01,中际旭创:投资者关系活动记录表20260131,https://data.eastmoney.com/notices/detail/300308/AN202602011818906615.html
SZSE:300308,中际旭创,earnings,2026-01-31,中际旭创:2025年度业绩预告,https://data.eastmoney.com/notices/detail/300308/AN202601301818597692.html
SZSE:300308,中际旭创,institutional_capital,2026-01-29,中际旭创:2026年第一次临时股东会决议公告,https://data.eastmoney.com/notices/detail/300308/AN202601281818511879.html
SZSE:300308,中际旭创,institutional_capital,2026-01-29,中际旭创:北京中银(苏州)律师事务所关于公司2026年第一次临时股东会之法律意见书,https://data.eastmoney.com/notices/detail/300308/AN202601281818511877.html
SZSE:300308,中际旭创,institutional_capital,2026-01-19,中际旭创:关于特定股东之一致行动人部分股票进行质押交易及解除质押的公告,https://data.eastmoney.com/notices/detail/300308/AN202601191818111798.html
SZSE:300308,中际旭创,institutional_capital,2026-01-16,中际旭创:关于控股股东减持计划实施完毕的公告,https://data.eastmoney.com/notices/detail/300308/AN202601161817863156.html
SZSE:300308,中际旭创,institutional_capital,2026-01-13,中际旭创:股东通讯政策(草案),https://data.eastmoney.com/notices/detail/300308/AN202601121816954123.html
SZSE:300308,中际旭创,institutional_capital,2026-01-13,中际旭创:股东提名人选参选董事的程序(草案),https://data.eastmoney.com/notices/detail/300308/AN202601121816954144.html
SZSE:300308,中际旭创,investor_relations,2026-01-13,中际旭创:媒体来访和投资者调研接待制度,https://data.eastmoney.com/notices/detail/300308/AN202601121816954131.html
SZSE:300308,中际旭创,institutional_capital,2026-01-13,中际旭创:关于召开2026年第一次临时股东会的通知,https://data.eastmoney.com/notices/detail/300308/AN202601121816954135.html
SZSE:300308,中际旭创,investor_relations,2026-01-13,中际旭创:投资者关系管理制度,https://data.eastmoney.com/notices/detail/300308/AN202601121816954133.html
SZSE:300308,中际旭创,institutional_capital,2026-01-13,中际旭创:股东会议事规则(草案),https://data.eastmoney.com/notices/detail/300308/AN202601121816954116.html
SZSE:300308,中际旭创,earnings,2026-01-13,中际旭创:年报信息披露重大差错责任追究制度,https://data.eastmoney.com/notices/detail/300308/AN202601121816954143.html
SZSE:300308,中际旭创,institutional_capital,2026-01-13,中际旭创:关于防范控股股东及关联方占用公司资金的管理办法,https://data.eastmoney.com/notices/detail/300308/AN202601121816954141.html
SZSE:300308,中际旭创,institutional_capital,2026-01-08,中际旭创:关于特定股东及其一致行动人部分股票进行质押交易及解除质押的公告,https://data.eastmoney.com/notices/detail/300308/AN202601071816823373.html
SZSE:300308,中际旭创,institutional_capital,2025-12-10,中际旭创:北京中银(苏州)律师事务所关于公司2025年第四次临时股东会之法律意见书,https://data.eastmoney.com/notices/detail/300308/AN202512091797018570.html
SZSE:300308,中际旭创,institutional_capital,2025-12-10,中际旭创:2025年第四次临时股东会决议公告,https://data.eastmoney.com/notices/detail/300308/AN202512091797018568.html
SZSE:300308,中际旭创,institutional_capital,2025-11-25,中际旭创:关于部分高级管理人员减持计划期限届满暨实施情况公告,https://data.eastmoney.com/notices/detail/300308/AN202511241787557655.html
SZSE:300308,中际旭创,institutional_capital,2025-11-22,中际旭创:关于召开2025年第四次临时股东会的通知,https://data.eastmoney.com/notices/detail/300308/AN202511211785661262.html
SZSE:300308,中际旭创,institutional_capital,2025-11-22,中际旭创:关于控股孙公司实施股权激励的公告,https://data.eastmoney.com/notices/detail/300308/AN202511211785661263.html
SZSE:300308,中际旭创,capacity_project,2025-11-07,中际旭创:关于募集资金投资项目结项并注销专项账户的公告,https://data.eastmoney.com/notices/detail/300308/AN202511061776313626.html
SZSE:300308,中际旭创,investor_relations,2025-10-31,中际旭创:投资者关系活动记录表20251030,https://data.eastmoney.com/notices/detail/300308/AN202510311772150202.html
SZSE:300308,中际旭创,earnings,2025-10-31,中际旭创:2025年三季度报告,https://data.eastmoney.com/notices/detail/300308/AN202510301771970903.html
SZSE:300308,中际旭创,earnings,2025-10-31,中际旭创:2025年第三季度报告披露的提示性公告,https://data.eastmoney.com/notices/detail/300308/AN202510301771970896.html
SZSE:300308,中际旭创,institutional_capital,2025-09-26,中际旭创:关于控股股东减持股份的预披露公告,https://data.eastmoney.com/notices/detail/300308/AN202509261751126399.html
SZSE:300308,中际旭创,institutional_capital,2025-09-18,中际旭创:关于特定股东及其一致行动人持股比例变动超过1%整数倍的公告,https://data.eastmoney.com/notices/detail/300308/AN202509171745574523.html
SZSE:300308,中际旭创,institutional_capital,2025-09-18,中际旭创:2025年第三次临时股东会决议公告,https://data.eastmoney.com/notices/detail/300308/AN202509171745574519.html
SZSE:300308,中际旭创,institutional_capital,2025-09-18,中际旭创:北京中银(苏州)律师事务所关于公司2025年第三次临时股东会之法律意见书,https://data.eastmoney.com/notices/detail/300308/AN202509171745574521.html
SZSE:300308,中际旭创,institutional_capital,2025-09-10,中际旭创:关于实际控制人部分股票进行质押交易的公告,https://data.eastmoney.com/notices/detail/300308/AN202509091740807499.html
SZSE:300308,中际旭创,investor_relations,2025-08-27,中际旭创:投资者关系活动记录表20250827,https://data.eastmoney.com/notices/detail/300308/AN202508271735519389.html
SZSE:300308,中际旭创,institutional_capital,2025-08-27,中际旭创:关于召开2025年第三次临时股东会的通知,https://data.eastmoney.com/notices/detail/300308/AN202508261734925557.html
SZSE:300308,中际旭创,earnings,2025-08-27,中际旭创:2025年半年度报告摘要,https://data.eastmoney.com/notices/detail/300308/AN202508261734924243.html
SZSE:300308,中际旭创,earnings,2025-08-27,中际旭创:2025年半年度报告,https://data.eastmoney.com/notices/detail/300308/AN202508261734924247.html
SZSE:300308,中际旭创,earnings,2025-08-27,中际旭创:2025年半年度报告披露的提示性公告,https://data.eastmoney.com/notices/detail/300308/AN202508261734924179.html
SZSE:300308,中际旭创,earnings,2025-08-27,中际旭创:关于2025年半年度利润分配预案的公告,https://data.eastmoney.com/notices/detail/300308/AN202508261734924184.html
SZSE:300308,中际旭创,institutional_capital,2025-08-01,中际旭创:关于部分高级管理人员减持股份的预披露公告,https://data.eastmoney.com/notices/detail/300308/AN202508011719735363.html
SZSE:300308,中际旭创,investor_relations,2025-07-16,中际旭创:投资者关系活动记录表20250715,https://data.eastmoney.com/notices/detail/300308/AN202507161709775275.html
SZSE:300308,中际旭创,earnings,2025-07-16,中际旭创:2025年半年度业绩预告,https://data.eastmoney.com/notices/detail/300308/AN202507151709457012.html
SZSE:300308,中际旭创,institutional_capital,2025-07-04,中际旭创:关于控股股东部分股票解除质押的公告,https://data.eastmoney.com/notices/detail/300308/AN202507031702285342.html
SZSE:300308,中际旭创,capacity_project,2025-06-28,中际旭创:关于部分募集资金投资项目结项并注销专项账户的公告,https://data.eastmoney.com/notices/detail/300308/AN202506271698661115.html
SZSE:300308,中际旭创,institutional_capital,2025-06-28,中际旭创:关于特定股东部分股票进行质押交易及解除质押的公告,https://data.eastmoney.com/notices/detail/300308/AN202506271698661097.html
SZSE:300308,中际旭创,investor_relations,2025-06-12,中际旭创:投资者关系活动记录表20250611,https://data.eastmoney.com/notices/detail/300308/AN202506121689253441.html
SZSE:300308,中际旭创,institutional_capital,2025-06-10,中际旭创:关于公司第三期限制性股票激励计划首次授予部分第一个归属期归属结果暨股份上市公告,https://data.eastmoney.com/notices/detail/300308/AN202506091687755766.html
SZSE:300394,天孚通信,investor_relations,2026-05-14,天孚通信:2026年5月14日天孚通信投资者关系活动记录表,https://data.eastmoney.com/notices/detail/300394/AN202605141822319063.html
SZSE:300394,天孚通信,institutional_capital,2026-05-12,天孚通信:2025年年度股东会决议公告,https://data.eastmoney.com/notices/detail/300394/AN202605121822224051.html
SZSE:300394,天孚通信,institutional_capital,2026-05-12,天孚通信:江苏世纪同仁律师事务所关于公司2025年年度股东会的法律意见书,https://data.eastmoney.com/notices/detail/300394/AN202605121822224045.html
SZSE:300394,天孚通信,investor_relations,2026-04-29,天孚通信:2026年4月29日天孚通信投资者关系活动记录表,https://data.eastmoney.com/notices/detail/300394/AN202604291821770026.html
SZSE:300394,天孚通信,investor_relations,2026-04-22,天孚通信:2026年4月22日天孚通信投资者关系活动记录表,https://data.eastmoney.com/notices/detail/300394/AN202604221821457491.html
SZSE:300394,天孚通信,investor_relations,2026-04-21,天孚通信:2026年4月21日天孚通信投资者关系活动记录表,https://data.eastmoney.com/notices/detail/300394/AN202604211821393611.html
SZSE:300394,天孚通信,institutional_capital,2026-04-21,天孚通信:关于2023年限制性股票激励计划首次授予第二个归属期及预留授予第一个归属期限制性股票归属结果暨股份上市的公告,https://data.eastmoney.com/notices/detail/300394/AN202604211821388714.html
SZSE:300394,天孚通信,earnings,2026-04-21,天孚通信:2026年一季度报告,https://data.eastmoney.com/notices/detail/300394/AN202604201821344635.html
SZSE:300394,天孚通信,institutional_capital,2026-04-08,天孚通信:关于2023年限制性股票激励计划首次授予第二个归属期及预留授予第一个归属期归属条件成就的公告,https://data.eastmoney.com/notices/detail/300394/AN202604071821047382.html
SZSE:300394,天孚通信,earnings,2026-04-08,天孚通信:关于2025年度利润分配和资本公积金转增股本预案的公告,https://data.eastmoney.com/notices/detail/300394/AN202604071821047403.html
SZSE:300394,天孚通信,earnings,2026-04-08,天孚通信:关于授权董事会制定2026年中期分红方案的公告,https://data.eastmoney.com/notices/detail/300394/AN202604071821047381.html
SZSE:300394,天孚通信,earnings,2026-04-08,天孚通信:2025年年度报告摘要,https://data.eastmoney.com/notices/detail/300394/AN202604071821047415.html
SZSE:300394,天孚通信,institutional_capital,2026-04-08,天孚通信:未来三年股东回报规划(2026-2028年),https://data.eastmoney.com/notices/detail/300394/AN202604071821047405.html
SZSE:300394,天孚通信,institutional_capital,2026-04-08,天孚通信:江苏世纪同仁律师事务所关于公司作废2023年限制性股票激励计划部分已授予尚未归属的限制性股票的法律意见书,https://data.eastmoney.com/notices/detail/300394/AN202604071821047394.html
SZSE:300394,天孚通信,institutional_capital,2026-04-08,天孚通信:关于召开2025年年度股东会的通知,https://data.eastmoney.com/notices/detail/300394/AN202604071821047411.html
SZSE:300394,天孚通信,investor_relations,2026-04-08,天孚通信:关于举行2025年度网上业绩说明会的公告,https://data.eastmoney.com/notices/detail/300394/AN202604071821047401.html
SZSE:300394,天孚通信,institutional_capital,2026-04-08,天孚通信:薪酬与考核委员会关于2023年限制性股票激励计划首次授予第二个归属期及预留授予第一个归属期归属名单的核查意见,https://data.eastmoney.com/notices/detail/300394/AN202604071821047437.html
SZSE:300394,天孚通信,institutional_capital,2026-04-08,天孚通信:关于作废2023年限制性股票激励计划部分已授予尚未归属的限制性股票的公告,https://data.eastmoney.com/notices/detail/300394/AN202604071821047392.html
SZSE:300394,天孚通信,institutional_capital,2026-04-08,天孚通信:江苏世纪同仁律师事务所关于公司2023年限制性股票激励计划首次授予第二个归属期及预留授予第一个归属期归属条件成就的法律意见书,https://data.eastmoney.com/notices/detail/300394/AN202604071821047419.html
SZSE:300394,天孚通信,earnings,2026-04-08,天孚通信:2025年年度报告,https://data.eastmoney.com/notices/detail/300394/AN202604071821047432.html
SZSE:300394,天孚通信,institutional_capital,2026-04-02,天孚通信:江苏世纪同仁律师事务所关于公司2026年第一次临时股东会的法律意见书,https://data.eastmoney.com/notices/detail/300394/AN202604021820987037.html
SZSE:300394,天孚通信,institutional_capital,2026-04-02,天孚通信:2026年第一次临时股东会决议公告,https://data.eastmoney.com/notices/detail/300394/AN202604021820987033.html
SZSE:300394,天孚通信,institutional_capital,2026-03-17,天孚通信:关于召开2026年第一次临时股东会的通知,https://data.eastmoney.com/notices/detail/300394/AN202603161820581847.html
SZSE:300394,天孚通信,institutional_capital,2026-03-17,天孚通信:股东通讯政策(草案)(H股发行并上市后适用),https://data.eastmoney.com/notices/detail/300394/AN202603161820581848.html
SZSE:300394,天孚通信,investor_relations,2026-03-17,天孚通信:投资者关系管理制度(草案)(H股发行并上市后适用),https://data.eastmoney.com/notices/detail/300394/AN202603161820581733.html
SZSE:300394,天孚通信,earnings,2026-03-17,天孚通信:年报信息披露重大差错责任追究制度(草案)(H股发行并上市后适用),https://data.eastmoney.com/notices/detail/300394/AN202603161820581729.html
SZSE:300394,天孚通信,institutional_capital,2026-03-17,天孚通信:股东会网络投票实施细则(草案)(H股发行并上市后适用),https://data.eastmoney.com/notices/detail/300394/AN202603161820581728.html
SZSE:300394,天孚通信,institutional_capital,2026-03-17,天孚通信:股东会议事规则(草案)(H股发行并上市后适用),https://data.eastmoney.com/notices/detail/300394/AN202603161820581738.html
SZSE:300394,天孚通信,institutional_capital,2026-01-29,天孚通信:关于董事股份减持计划实施完毕的公告,https://data.eastmoney.com/notices/detail/300394/AN202601291818547598.html
SZSE:300394,天孚通信,earnings,2026-01-21,天孚通信:2025年度业绩预告,https://data.eastmoney.com/notices/detail/300394/AN202601211818206354.html
SZSE:300394,天孚通信,institutional_capital,2026-01-12,天孚通信:关于高级管理人员股份减持计划实施完毕的公告,https://data.eastmoney.com/notices/detail/300394/AN202601121816951158.html
SZSE:300394,天孚通信,institutional_capital,2025-12-02,天孚通信:关于董事、高级管理人员减持股份的预披露公告,https://data.eastmoney.com/notices/detail/300394/AN202512021792609914.html
SZSE:300394,天孚通信,investor_relations,2025-11-27,天孚通信:2025年11月27日天孚通信投资者关系活动记录表,https://data.eastmoney.com/notices/detail/300394/AN202511271789436638.html
SZSE:300394,天孚通信,institutional_capital,2025-11-25,天孚通信:股东询价转让结果报告书,https://data.eastmoney.com/notices/detail/300394/AN202511251788128323.html
SZSE:300394,天孚通信,institutional_capital,2025-11-25,天孚通信:华泰联合证券有限责任公司关于公司股东向特定机构投资者询价转让股份的核查报告,https://data.eastmoney.com/notices/detail/300394/AN202511251788126156.html
SZSE:300394,天孚通信,institutional_capital,2025-11-17,天孚通信:股东询价转让定价情况提示性公告,https://data.eastmoney.com/notices/detail/300394/AN202511171783088243.html
